Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
2744,85,6 624 238 929 ,0.03448275,0.03697479,0.0012749924398725,14,9.107088856232152e-05,0.872175975,0.428571435,0.9326016456077229,v,0.8549346,0.88941735,0.41008404,0.41008404,covea-output-1-to-98
2751,85,-9 ,0.0071343999999999,0.0084033599999999,5.995293158399967e-05,3,1.998431052799989e-05,0.8846611,0.75042018,0.848993735838999,v,0.8810939,0.8882283,0.7462185,0.7462185,covea-output-1-to-98
2752,85,-9 ,0.0071343999999999,0.0084034,5.995321696000031e-05,3,1.998440565333344e-05,0.8846611,0.8277311,0.8489896946473967,v,0.8810939,0.8882283,0.8235294,0.8235294,covea-output-1-to-98
2825,86,1 ,0.00475624,0.01008404,4.796211440960031e-05,2,2.3981057204800155e-05,0.49108206,0.27058825,0.4716601679485618,v,0.48870394,0.49346018,0.26554623,0.26554623,covea-output-1-to-98
2828,86,1 ,0.00356718,0.01008404,3.597158580720009e-05,2,1.7985792903600045e-05,0.49167659,0.4184873999999999,0.3537451259614199,v,0.489893,0.49346018,0.41344538,0.41344538,covea-output-1-to-98
2840,86,138 701 64 692 ,0.0332936999999999,0.0369748,0.00123102789876,15,8.206852658400001e-05,0.53983355,0.3159664,0.900443004424634,v,0.5231867,0.5564804,0.297479,0.297479,covea-output-1-to-98
2842,86,148 536 65 481 ,0.0332936999999999,0.03697479,0.001231027565823,15,8.206850438820003e-05,0.53983355,0.463865545,0.9004432479535367,v,0.5231867,0.5564804,0.44537815,0.44537815,covea-output-1-to-98
2857,86,4 086 82 417 ,0.02853744,0.0285714,0.000815354613216,13,6.271958563200011e-05,0.61355528,0.6344538,0.9988113988113988,v,0.59928656,0.627824,0.6201681,0.6201681,covea-output-1-to-98
2866,86,5 916 20 084 ,0.0285374599999999,0.0302521399999999,0.0008633192351643,13,6.640917193572281e-05,0.70749107,0.48739497,0.9433203733686252,v,0.69322234,0.7217598,0.4722689,0.4722689,covea-output-1-to-98
2867,86,24 093 -20 637 44 730 ,0.0332936499999999,0.05714284,0.0019024937149659,22,8.647698704390901e-05,0.706302025,0.62016808,0.5826390497917138,v,0.6896552,0.7217598,0.59327734,0.59159666,covea-output-1-to-98
2875,86,808 202 278 505 529 697 ,0.03567184,0.05714289,0.0020383920292176,24,8.493300121740002e-05,0.75624258,0.473949595,0.6242568410523166,v,0.7395957,0.7740785,0.44537815,0.44537815,covea-output-1-to-98
2879,86,-2 581 43 684 ,0.02853744,0.0319327999999999,0.000911280364032,14,6.50914545737143e-05,0.75862072,0.8092436999999999,0.8936717105922449,v,0.744352,0.77288944,0.7932773,0.7932773,covea-output-1-to-98
2899,86,4 158 331 1 064 945 5 223 276 ,0.0428061499999999,0.05042014,0.002158292075861,30,7.194306919536673e-05,0.869203325,0.8403361300000001,0.8489891142706057,v,0.84780025,0.8906064,0.81512606,0.81512606,covea-output-1-to-98
2938,87,Assurance indexée et en unités de compte ,0.0570749399999999,0.05882353,0.0033573494453381,41,8.188657183751704e-05,0.42806183,0.305042035,0.9702739702972596,v,0.39952436,0.4565993,0.27563027,0.27731094,covea-output-1-to-98
2959,87,2914 -487 ,0.0237812,0.03193276,0.000759399352112,10,7.593993521120002e-05,0.5041617,0.69327732,0.7447273583617576,v,0.4922711,0.5160523,0.67731094,0.67731094,covea-output-1-to-98
2963,87,Rentes découlant des contrats d'assurance non - vie et liées aux engagements d'assurance santé ,0.05945303,0.13277312,0.0078937642865536,95,8.309225564793264e-05,0.562425685,0.30504202,0.4477791137242238,v,0.53269917,0.5921522,0.23865546,0.23865546,covea-output-1-to-98
2968,87,Rentes découlant des contrats d'assurance non - vie et liées aux engagements d'assurance autres que les engagements d'assurance santé ,0.06064214,0.1798319499999999,0.010905394288373,134,8.138353946547014e-05,0.62960763,0.305042025,0.337215606014393,v,0.6004756,0.6599287,0.21512605,0.21512605,covea-output-1-to-98
2979,87,142 71 369 ,0.02853746,0.0302521,0.000863318093666,11,7.84834630605455e-05,0.7051129700000001,0.46218488,0.9433216206478232,v,0.69084424,0.7193817,0.44705883,0.44705883,covea-output-1-to-98
2980,87,71 511 142 71 369 ,0.0297264999999999,0.05210086,0.00154877621479,18,8.60431230438889e-05,0.70451845,0.53529413,0.5705568007898522,v,0.69084424,0.7193817,0.5092437,0.5109244,covea-output-1-to-98
2981,87,51 735 126 ,0.0297264999999999,0.0302521,0.0008992890506499,11,8.175355005909089e-05,0.70451845,0.61008405,0.9826259995173884,v,0.6896552,0.7193817,0.594958,0.594958,covea-output-1-to-98
3013,87,511 009 56 735 567 744 ,0.0344828,0.05042015,0.00173862794842,23,7.559251949652181e-05,0.8662307,0.7663865750000001,0.6839091117340991,v,0.8489893,0.8834721,0.7411765,0.7411765,covea-output-1-to-98
3105,88,13 100 228 1 601 850 417 357 ,0.0475624999999999,0.0504201599999999,0.0023981088599999,29,8.269340896551715e-05,0.85969085,0.27731094,0.9433230675983568,v,0.8359096,0.8834721,0.25210086,0.25210086,covea-output-1-to-98
3119,88,7 801 -2 825 1 883 ,0.0273483999999999,0.05210084,0.0014248746126559,19,7.499340066610514e-05,0.8697979,0.67815128,0.5249128420962104,v,0.8561237,0.8834721,0.65210086,0.65210086,covea-output-1-to-98
3174,89,IT ,0.0083234,0.0100840399999999,8.393349853600084e-05,3,2.797783284533361e-05,0.5511296,0.22016807,0.8254033105779134,v,0.5469679,0.5552913,0.21512605,0.21512605,covea-output-1-to-98
3440,96,LE / 969500S2ON1Z6K2G9130 FR LE / 969500L1X5V3V5W5QY20 FR LE / 969500UHKXM5XW6XB45 FR LE / 969500NE034ESOGE8L98 FR LE / 969500Z1R4L7WDHYQK83 FR LE / 969500164L2ZNCXVML69 FR LE / 9695005YOUBGKYS21305 FR ,0.127229495,0.1512605,0.0192447970284475,202,9.527127241805696e-05,0.1504161725,0.32436975,0.841128351420232,v,0.086801425,0.21403092,0.2487395,0.2487395,covea-output-1-to-98
3459,96,55 ,0.00475624,0.0050419999999999,2.3980962080000072e-05,3,7.993654026666691e-06,0.31153388,0.7487395,0.943324077746932,v,0.30915576,0.313912,0.7462185,0.7462185,covea-output-1-to-98
3462,96,Type d'entrep rise ,0.02853745,0.0302521,0.000863317791145,19,4.543777848131583e-05,0.342449455,0.17142858,0.9433212900922586,v,0.32818073,0.35671818,0.15630253,0.15630253,covea-output-1-to-98
3463,96,5 ,0.0047562299999999,0.0067226999999999,3.197470742099967e-05,2,1.5987353710499835e-05,0.3472057149999999,0.25210085,0.7074880628318969,v,0.3448276,0.34958383,0.2487395,0.2487395,covea-output-1-to-98
3464,96,2 ,0.0047562299999999,0.0067226799999999,3.197461229639972e-05,2,1.598730614819986e-05,0.3472057149999999,0.27563026,0.7074901676117242,v,0.3448276,0.34958383,0.27226892,0.27226892,covea-output-1-to-98
3465,96,2 ,0.0047562299999999,0.0067226899999999,3.19746598586997e-05,2,1.598732992934985e-05,0.3472057149999999,0.2991596749999999,0.7074891152202452,v,0.3448276,0.34958383,0.29579833,0.29579833,covea-output-1-to-98
3466,96,2 ,0.00356718,0.0067226999999999,2.3981080985999915e-05,2,1.1990540492999958e-05,0.34780024,0.32436975,0.5306171627471133,v,0.34601665,0.34958383,0.3210084,0.3210084,covea-output-1-to-98
3467,96,4 ,0.00237813,0.0050419999999999,1.1990531460000147e-05,2,5.9952657300000745e-06,0.3472057149999999,0.3487395,0.4716640222134149,v,0.34601665,0.34839478,0.3462185,0.3462185,covea-output-1-to-98
3468,96,2 ,0.0047562299999999,0.0067226999999999,3.197470742099967e-05,2,1.5987353710499835e-05,0.3472057149999999,0.37310925,0.7074880628318969,v,0.3448276,0.34958383,0.3697479,0.3697479,covea-output-1-to-98
3469,96,1 ,0.00237813,0.00672268,1.5987406988400315e-05,2,7.993703494200158e-06,0.3472057149999999,0.39495799,0.3537473150588784,v,0.34601665,0.34839478,0.39159665,0.39159665,covea-output-1-to-98
3470,96,4 ,0.00356718,0.00672268,2.3981009642400152e-05,2,1.1990504821200076e-05,0.34661119,0.42689076,0.5306187413352984,v,0.3448276,0.34839478,0.42352942,0.42352942,covea-output-1-to-98
